product_id,product_name,product_description,category_id,category_name
8983,Brosse a visage,Pour le visage,139,Ferminine Care
8984,Bac a oeufs,32 oeufs maximum,290,Storage & Organization
8985,Mixeur a Smoothie,..,284,Cookware
8986,Hachoir electrique,..,300, Mixing & Blending
8987,Poele double face,"36cm
Marque DESSINI",284,Cookware
8989,Avene,Lotion tonique,139,Ferminine Care
8990,Eau thermale Avene,Eau thermale,141,Body (Cosmetics)
8991,Avene Eau micellaire,Demaquillant,139,Ferminine Care
8992,Lait de toilette,500ml,141,Body (Cosmetics)
8993,Topicrem,500ml,141,Body (Cosmetics)
8994,Savon Roge Cavailles,savon surgras extra-doux,141,Body (Cosmetics)
8995,Savon Roge Cavailles,Savon creme,141,Body (Cosmetics)
8996,Lait Bioderma,Ultra nourrissant,141,Body (Cosmetics)
8997,Savon Roge Cavailles,.,141,Body (Cosmetics)
8998,Laroche-posay,Anti-dessechement,141,Body (Cosmetics)
8999,Savon Topicrem,Unificateur,141,Body (Cosmetics)
9000,Caudilie,Serum eclat anti taches,139,Ferminine Care
9001,Caudilie,.,141,Body (Cosmetics)
9002,Caudilie,.,139,Ferminine Care
9003,Caudilie,Creme yeux,141,Body (Cosmetics)
9004,Caudilie,.,141,Body (Cosmetics)
9005,Caudilie,.,141,Body (Cosmetics)
9006,Choc  body lotion,.,141,Body (Cosmetics)
9007,Gel Moussant,.,141,Body (Cosmetics)
9008,Parfum,.,138,Men Fragrances
9009,Parfum,.,138,Men Fragrances
9010,Parfum,.,138,Men Fragrances
9011,Parfum,.,138,Men Fragrances
9012,Parfum,.,138,Men Fragrances
9013,Parfum,.,138,Men Fragrances
9014,Parfum,.,138,Men Fragrances
9015,Lotion Avene,.,139,Ferminine Care
9016,Parfum,.,138,Men Fragrances
9017,5 piédestals,5 piédestals  . 450.000 fr,281,Home Furniture
9018,Salle à manger 8 places,Salle à manger 8 places .  720.000 fr,281,Home Furniture
9019,Salle à manger 6 places,Salle à manger 6 places . 450 .000 fr,281,Home Furniture
9020,Table,Home table,18,Table
9021,Table,Table,18,Table
9022,Table,Table,18,Table
9023,Table,Table,18,Table
9024,Table 4 chairs,Table 115 cm X 88 cm . Hauteur 80 cm . Essence du bois : ekop billi  .. prix 300 .000 fr,281,Home Furniture
9025,Dimension Table,Dimension Table  : 160 cm x 100 cm . Hauteur 80 cm . Prix 480 .000 fr,281,Home Furniture
9026,Salon 6 places en bambou laminé .,Salon 6 places en bambou laminé .,281,Home Furniture
9027,Granites,Size 60/60,388,Building Supplies
9028,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9029,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9030,Granite,"40/40= 5,729.166666666667",388,Building Supplies
9031,Granite,"40/40= 5,729.166666666667",388,Building Supplies
9032,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9033,Granite,"40/40= 5,729.166666666667",388,Building Supplies
9034,Granite,"40/40 square meter = 5,729.166666666667 cfa",388,Building Supplies
9035,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9036,Granite,"40 by 40 square meter = 5,729.166666666667cfa",388,Building Supplies
9037,Granite,"40 by 40 square meter = 5,729.166666666667 cfa",388,Building Supplies
9038,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9039,Granite,"40 by 40= 5,729.166666666667 cfa",388,Building Supplies
9040,Granite,"60/60 square meter  = 7,638.888888888889 cfa",388,Building Supplies
9041,Granite,"60/60 square meters = 7,638.888888888889cfa",388,Building Supplies
9042,Granite,"60/60 square meters = 7,638.888888888889Cfa",388,Building Supplies
9043,Granite,"60/60 square meters = 7,638.888888888889 Cfa",388,Building Supplies
9044,Granite,"60/60 square meters  = 7,638.888888888889cfa",388,Building Supplies
9045,Granite,"40/40 square meters = 5,729.166666666667Cfa",388,Building Supplies
9046,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9047,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9048,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9049,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9050,Granite,"40/40 square meters = 5,729.166666666667Cfa",388,Building Supplies
9051,Granite,"40/40 square meters = 5,729.166666666667Cfa",388,Building Supplies
9052,Granite,25 by 40 square meter = 5000 frs per square meter,388,Building Supplies
9053,Grave stones ( complete set),Grave stones,388,Building Supplies
9054,Grave stone ( complete set ),Grave stones,388,Building Supplies
9055,Grace stones,Grace stones,388,Building Supplies
9056,Big Granite,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9057,Granites,"Granites of 2.60 square meter by 65 is 60,000frs per meter square",388,Building Supplies
9058,Big Granites,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9059,Big granites,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9060,Big Granites,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9061,Big Granite,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9062,Big granite,"Big Granites of 2. 60 square meter by 90 is 75,000frs per square meter.",388,Building Supplies
9063,Granite,"Granites of 2.60 square meter by 65 is 60,000frs per meter square",388,Building Supplies
9064,Hôtel classic Rooms,"NAME: GREEN ROCK HOTEL

LOCATION: BAMENDA, 200M FROM ARMY RESCUE/BDA CITY COUNCIL

PRICE: 20,000",341,Apartments
9066,iPhone 6s 32 Gb,iPhone 6s(32G a 128G)….50mil et 60mil,61,Smartphones
9067,iPad Air,iPad Air 6eme generation 9.7”….,149,IPads
9068,MacBook Air,MacBook Air ? late 2013….,149,IPads
9069,Huawei tablet,Huawei tablet,150, Android Tablets
9070,Mac book pro 13,MacBook Pro 13” mid2011 i5…..,152, Tablets and Accessories
9071,full frontal Indian,20 inches full frontal Indian,52,Hair care
9072,full closure,35k full closure,52,Hair care
9073,T frontal,"T frontal 22k, full frontal 35k",53,Health Care
9074,Wig machine made,Wig machine made,53,Health Care
9075,Wig machine made,Wig machine made,52,Hair care
9076,Comb,Hand comb,52,Hair care
9077,Band wig,Band wig 10k,52,Hair care
9078,human hair with full frontals,"30inches indian grade 12a human hair with full frontals 125k with 5years and above guarantee  also available in 28, 26, 24 and 22inches",52,Hair care
9079,Wig,Wig,52,Hair care
9080,Full frontal,50k full frontal,52,Hair care
9081,Wig,Wig,52,Hair care
9082,Wig,Wig,52,Hair care
9083,Full frontal,40k full frontal,52,Hair care
9084,Wig machine made,Wig machine made,52,Hair care
9085,Wig,Wig,52,Hair care
9086,T ventilated closure,40k t ventilated closure,52,Hair care
9087,full frontal,12inches full frontal,52,Hair care
9088,Original closure wig,12inches original closure wig *30000*,52,Hair care
9089,full closures,"12""_12,000 14”""_14,000 16""_16000 18”""_18,000 20” 20,000 Stw and body available  full closures available",52,Hair care
9090,Wig machine made,Wig machine made,52,Hair care
9091,full frontal,24 inches full frontal 67k,52,Hair care
9092,Full frontal,Full frontal 30 inches 125k,52,Hair care
9093,iPhone XR,iPhone XR 64G….,61,Smartphones
9094,iPhone XR,iPhone XR 64G….,61,Smartphones
9095,Original pixie curls with full frontal,Original pixie curls with full frontal 70k,52,Hair care
9096,MacBook Pro,MacBook Pro 17”2011 i5….,152, Tablets and Accessories
9097,MacBook Pro retina 15”,MacBook Pro ? retina 15” 3.2 ghz intel core i7 8Gb ram 1tera ssd nvidea GeForce 6000 152Mo Dédié…..,149,IPads
9098,Wig,Wig,52,Hair care
9099,iPad,iPad 2 64G…..,149,IPads
9100,iPad Air mini,iPad Air mini 16G….,149,IPads
9101,iMac 21 inches 2012,"Imac 21,5 Silber, 2,7 GHz Quad-Core Intel Core i5, 1 TB Fusion Drive, 8GB RAM, GeForce GT 650M 512MB MB, Late 2012.",153,Desktops
9102,"iMac 21,5""Silver 2014","iMac 21,5""Silber, 1,4GHz Dual-Core Intel Core i5, 500GB HDD, 8GB RAM, Intel HD Graphics 5000 1,5GB, Mid 2014.",153,Desktops
9103,MacBook Pro 2015,MacBook Pro 2015,154, Laptops
9104,surface book,"Microsoft Surface Book: 13.5 » inches detachable touch screen, Intel core i5, Ram:8Go, Rom:256Go SSD, VRAM:1Go Nvidia GeForce, Windows 10, Silver******FAIRLY USED",154, Laptops
9105,Surface Laptop 3,"Microsoft Surface Laptop: 13.5'' Inches touch screen, Core i5, Ram:16Go, Rom:SSD 256Go, 10th Generation, Windows 10, Black******FAIRLY USED",154, Laptops
9106,HP ENVY X360,"HP ENVY X360: 15'' Inches, Rom: 256Go and 1To, Ram: 12Go, VRAM:Nvidia GeForce MX150 4Go, 8th Generation*******FAIRLY USED",154, Laptops
9107,HP SPECTRE X360,"HP Spectre X360: 14'' inches touch screen, intel core i7, Rom:512Go, Ram:16Go, VRAM:Nvidia GeForce 2Go MX330, 10th Generation, Blue*****FAIRLY USED",154, Laptops
9108,casque BOSE QuietComfort 35,"Bose QuietComfort 35 Casque à Réduction du Bruit sans Fil - Noir
- Modèle : Casque sans fil QuietComfort 35
Confortable, léger et performances audio incroyables quel que soit le volume
- Sans fil avec jumelage Bluetooth et filaire - Micro intégré et NFC",307,Accessory Kits
9109,Playstation 4 White,PS4 500Go white(Playstation 4)******FAIRLY USED,193,Playstation 4
9110,Gamer - LENOVO Legion 5,"PC Portable Gamer - LENOVO Legion 5 15ACH6H: 15,6""inches FHD 120Hz - RYZEN 7 5800H - RAM:16Go - ROM:512Go SSD
 -VRAM: RTX 3060 6Go*****FAIRLY USED",154, Laptops
9111,Toyota Yaris Verso 2002,"Toyota Yaris Verso 

2002

Diesel 

5 Doors

Manual",230,Hatchbacks & Wagons
9112,Toyota Auris 2008,"Toyota Auris 2008

Automatic Full option 

5 Doors

Petrol",230,Hatchbacks & Wagons
9113,Land,824m sq 3rd from tar beside catholic cathedral Molyko with land title for 26 million,241, Land
9114,Land,800m sq with Government allocation behind GCE board for 22 million,241, Land
9115,Land,637m sq 3rd from tar behind Molyko Stadium with land title for 22 million,241, Land
9116,Land,460m sq behind Molyko Stadium and 4th plot from St Luke hospital tar with Government allocation for 15 million,241, Land
9117,Land,500m sq with global land title mayor street for 12 million,241, Land
9118,Land,1000m sq mayor street with land title for 24 million,241, Land
9119,Land,"1000m sq mayor street , around St Pius hospital for 24 million",241, Land
9120,Land,1116m sq land title opposite Chariot hotel junction -Behind Blessing petrol station Bomaka for 28 million,241, Land
9121,Land,530m sq behind CNPS mile 16 with Government allocation for 15 million,241, Land
9122,Land,2000m sq with attestation of ownership ans site plan behind Bocom petrol station bulu junction mile 17 .( Each 500m is 8 million ),241, Land
9123,Land,400m sq behind Bocom petrol station Bulu junction mile 17 at 6.5 million,241, Land
9124,Land,442m land title opposite Figaro Bonduma for 16 million,241, Land
9125,Land,650m sq land title Bokova for 7.5 million,241, Land
9126,Land,1000m sq land title at Bakweri town for 16 million,241, Land
9127,Land,600m sq land title direct tar CBC -Bakweri town road for 13 million,241, Land
9128,Land,11630m sq mayor street direct tar with land title for 110 million,241, Land
9129,Land,717m sq land title dirty south Molyko for 25 million,241, Land
9130,Land,"1000m sq opposite HIMS Molyko , 2nd plot from tar at 30 million",241, Land
9131,Land,"650m with attestation of ownership and site plan at mile 18 junction , some 40 meters from tar for 16 million",241, Land
9132,Land,600m sq at mile 17 behind the Mosque for 7.5 million,241, Land
9133,House,Uncompleted 04 apartments storey building behind CNPS mile 17 with Government allocation for 24 million,240,House
9134,Land,5000m sq title land behind executive hotel Bakweri town (500m for 7 million),241, Land
9135,Land,630m sq land with attestation of ownership and site plan at small Soppo for 7.5 million,241, Land
9136,Land,400m sq with attestation of ownership and site plan small Soppo for 6 million,241, Land
9137,Land,1000m sq global land title opposite Reference Hospital under construction below Buea central market for 20 million,241, Land
9138,Land,"500m sq land title below reference hospital under construction in Buea , with a foundation for 2 floor, 6 apartments for 18 million",241, Land
9139,Land,"1000m direct tar at
Mile 15 after Pax for 20 million",241, Land
9140,Land,1112m sq with land title opposite Synod office Buea town for 20 million,241, Land
9141,Land,400m sq land title behind mile 18 car wash with land title for 10 million,241, Land
9142,Land,800m sq with attestation of ownership and site plan at checkpoint Molyko for 18 million,241, Land
9143,Land,560m sq at Federal qaurters with Government allocation and site plan for 25 million,241, Land
9144,Land,2295M sq direct tar sandpit with land title for 100 million,241, Land
9145,Land,2000m sq with attestation of ownership and site plan at Bonduma for 110 million,241, Land
9146,Land,400m sq with attestation of ownership and site plan direct tar Molyko for 65 million,241, Land
9147,Land,800m sq direct tar Razel street with attestation of ownership and site plan for 25 million,241, Land
9148,Collagen  Keratin Argan oil,Collagen  Keratin Argan oil,141,Body (Cosmetics)
9149,Dark and Lovely Superior Moisture Plus,Dark and Lovely Superior Moisture Plus,52,Hair care
9150,Collagen  Keratin Argan oil,Collagen  Keratin Argan oil,141,Body (Cosmetics)
9151,Collagen  Keratin Argan oil,Collagen  Keratin Argan oil,141,Body (Cosmetics)
9152,No-lye Conditionner,No-lye Conditionner,52,Hair care
9153,Male Hair Cut,Male Hair Cut,52,Hair care
9154,Male Hair Cut,Male Hair Cut,52,Hair care
9155,Toyota Rav4 2004,"Toyota Rav4 2004

Full option 

Manual

Petrol 

5 Doors",231,SUVs & Crossovers
9156,Toyota Carina E,"Toyota Carina E

Manual Transmission 

5 Doors",229,Sedans & Saloons
9157,Brand Collection inspired by Gucci Guilty,Strong long lasting,138,Men Fragrances
9158,Brand Collection inspired by Dior Sauvage,For men,138,Men Fragrances
9159,Brand Collection inspired by Mont Blanc Legend,For men,138,Men Fragrances
9160,Brand Collection inspired by Gucci Mont Blanc Legend,For men,138,Men Fragrances
9161,Brand Collection inspired by 212 VIP,For men,138,Men Fragrances
9162,Brand Collection inspired by Jean Paul Gauthier Scandal,For women,137,Women Fragrances
9163,Brand Collection inspired by Kenzo World,For women,137,Women Fragrances
9164,Versace Crystal Noir,For men,138,Men Fragrances
9165,Brand Collection inspired by Paco Rabanne Lady Million,For women,137,Women Fragrances
9167,Brand Collection inspired by Olympea Paco Rabanne,For women,137,Women Fragrances
9168,Brand Collection inspired by Yves Saint Laurent Black Opium,For women,137,Women Fragrances
9169,Brand Collection inspired by Lacoste White,For men,138,Men Fragrances
9170,Brand Collection inspired by 211 VIP Club Women,For women,137,Women Fragrances
9171,Brand Collection inspired by CH Sublime Women,For women,137,Women Fragrances
9172,Brand Collection inspired by Dior Forenheit,For men,138,Men Fragrances
9173,Brand Collection inspired by Escada Moon,For women,137,Women Fragrances
9175,Brand Collection inspired by Pegasus,For men,138,Men Fragrances
9176,Ford focus  2014 model,"Ford focus 
2014 model",231,SUVs & Crossovers
9177,Mercedes Benz CLA 250 2014 occasion,"Mercedes Benz CLA 250
2014 occasion",231,SUVs & Crossovers
9178,Hyundai Tucson 2016 model,"Hyundai Tucson
2016 model 
Petrol / automatic transmission",231,SUVs & Crossovers
9179,RAV4 2009 model  Essence/ petrol,"RAV4 2009 model 
Essence/ petrol",231,SUVs & Crossovers
